07/26/2014,Zurich,London,7:34AM,Zurich HB,11:37AM,Paris Gare Lyon,4hr3min,TGV Lyria 9206,1:13PM,Paris Nord,2:39PM,London St-Pancras,2hr26min,Eurostar 9031,$469,$507,$752
07/26/2014,Zurich,London,9:34AM,Zurich HB,1:37PM,Paris Gare Lyon,4hr3min,TGV Lyria 9210,3:13PM,Paris Nord,4:39PM,London St-Pancras,2hr26min,Eurostar 9039,$448,$486,$752
07/26/2014,Zurich,London,11:34AM,Zurich HB,3:37PM,Paris Gare Lyon,4hr3min,TGV Lyria 9218,5:13PM,Paris Nord,6:30PM,London St-Pancras,2hr17min,Eurostar 9047,$448,$587,$752
07/26/2014,Zurich,London,1:34PM,Zurich HB,5:37PM,Paris Gare Lyon,4hr3min,Lyria 9222,7:13PM,Paris Nord,8:39PM,London St-Pancras,2hr26min,Eurostar 9055,$448,$486,$752
07/29/2014,Zurich,London,7:34AM,Zurich HB,11:37AM,Paris Gare Lyon,4hr3min,TGV Lyria 9206,1:13PM,Paris Nord,2:39PM,London St-Pancras,2hr26min,Eurostar 9031,$448,$486,$752
07/29/2014,Zurich,London,9:34AM,Zurich HB,1:37PM,Paris Gare Lyon,4hr3min,TGV Lyria 9210,3:13PM,Paris Nord,4:39PM,London St-Pancras,2hr26min,Eurostar 9039,$426,$464,$752
07/29/2014,Zurich,London,11:34AM,Zurich HB,3:37PM,Paris Gare Lyon,4hr3min,TGV Lyria 9218,5:13PM,Paris Nord,6:30PM,London St-Pancras,2hr17min,Eurostar 9047,$448,$587,$752
07/29/2014,Zurich,London,1:34PM,Zurich HB,5:37PM,Paris Gare Lyon,4hr3min,Lyria 9222,7:13PM,Paris Nord,8:41PM,London St-Pancras,2hr28min,Eurostar 9055,$353,$464,$752
07/29/2014,Zurich,London,3:34PM,Zurich HB,7:37PM,Paris Gare Lyon,4hr3min,Lyria 9226,9:13PM,Paris Nord,10:39PM,London St-Pancras,2hr26min,Eurostar 9063,$353,$464,$752
08/03/2014,Zurich,London,7:34AM,Zurich HB,11:37AM,Paris Gare Lyon,4hr3min,TGV Lyria 9206,1:13PM,Paris Nord,2:39PM,London St-Pancras,2hr26min,Eurostar 9031,$469,$507,$723
08/03/2014,Zurich,London,9:34AM,Zurich HB,1:37PM,Paris Gare Lyon,4hr3min,TGV Lyria 9210,3:13PM,Paris Nord,4:39PM,London St-Pancras,2hr26min,Eurostar 9039,$448,$486,$752
08/03/2014,Zurich,London,11:34AM,Zurich HB,3:37PM,Paris Gare Lyon,4hr3min,TGV Lyria 9218,5:13PM,Paris Nord,6:30PM,London St-Pancras,2hr17min,Eurostar 9047,$538,$587,$752
08/03/2014,Zurich,London,1:34PM,Zurich HB,5:37PM,Paris Gare Lyon,4hr3min,Lyria 9222,7:13PM,Paris Nord,8:39PM,London St-Pancras,2hr26min,Eurostar 9055,$448,$486,$752
08/03/2014,Zurich,London,3:34PM,Zurich HB,7:37PM,Paris Gare Lyon,4hr3min,Lyria 9226,9:13PM,Paris Nord,10:39PM,London St-Pancras,2hr26min,Eurostar 9063,$516,$565,$723
07/26/2014,Porto,London,error
07/29/2014,Porto,London,error
08/03/2014,Porto,London,error
07/26/2014,Porto,Amsterdam,error
07/29/2014,Porto,Amsterdam,error
08/03/2014,Porto,Amsterdam,error
07/26/2014,Paris,London,7:13AM,Paris Nord,8:30AM,London St-Pancras,2hr17min,Eurostar 9007,$266,$304,$507
