07/26/2014,Manchester,Edinburgh,8:46AM,Manchester Picc,9:44AM,Preston,0hr58min,TP721900,TRANSFER: 9 min,9:53AM,Preston,12:22PM,Edinburgh,2hr29min,VT104700,Economy,from,$121,View,Comfort,from,$239,View,Premier,from,$239,View
07/26/2014,Manchester,Edinburgh,8:57AM,Manchester Picc,10:12AM,York,1hr15min,TP551600,TRANSFER: 20 min,10:32AM,York,1:04PM,Edinburgh,2hr32min,XC104700,Economy,from,$184,View,Comfort,from,$289,View,Premier,from,$289,View
07/26/2014,Manchester,Edinburgh,10:16AM,Manchester Picc,1:26PM,Edinburgh,3hr10min,TP822900,Economy,from,$121,View,Comfort,from,$239,View
07/26/2014,Manchester,Edinburgh,10:46AM,Manchester Victoria,11:23AM,Wigan Wallgate,0hr37min,NT966400,11:23AM,Wigan Wallgate,11:23AM,Wigan North Weste,0hr0min,TRANSFER: 15 min,11:38AM,Wigan North Weste,2:22PM,Edinburgh,2hr44min,VT302700,Economy,from,$121,View,Comfort,from,$239,View,Premier,from,$239,View
07/26/2014,Manchester,Edinburgh,10:57AM,Manchester Picc,12:12PM,York,1hr15min,TP552400,TRANSFER: 20 min,12:32PM,York,3:04PM,Edinburgh,2hr32min,XC108700,Economy,from,$184,View,Comfort,from,$289,View,Premier,from,$289,View
07/29/2014,Manchester,Edinburgh,8:44AM,Manchester Victoria,9:23AM,Wigan Wallgate,0hr39min,NT480000,9:23AM,Wigan Wallgate,9:23AM,Wigan North Weste,0hr0min,TRANSFER: 15 min,9:38AM,Wigan North Weste,12:22PM,Edinburgh,2hr44min,VT300000,Economy,from,$65,View,Comfort,from,$174,View,Premier,from,$174,View
07/29/2014,Manchester,Edinburgh,8:57AM,Manchester Picc,10:12AM,York,1hr15min,TP501200,TRANSFER: 20 min,10:32AM,York,1:05PM,Edinburgh,2hr33min,XC104000,Economy,from,$204,View,Comfort,from,$289,View,Premier,from,$289,View
07/29/2014,Manchester,Edinburgh,9:26AM,Manchester Picc,10:40AM,York,1hr14min,TP531600,TRANSFER: 14 min,10:54AM,York,1:22PM,Edinburgh,2hr28min,GR616000,Economy,from,$204,View,Comfort,from,$289,View,Premier,from,$289,View
07/29/2014,Manchester,Edinburgh,10:16AM,Manchester Picc,1:26PM,Edinburgh,3hr10min,TP802500,Economy,from,$121,View,Comfort,from,$239,View
07/29/2014,Manchester,Edinburgh,10:46AM,Manchester Picc,11:35AM,Preston,0hr49min,TP702700,TRANSFER: 18 min,11:53AM,Preston,2:22PM,Edinburgh,2hr29min,VT304000,Economy,from,$121,View,Comfort,from,$239,View,Premier,from,$239,View
08/03/2014,Manchester,Edinburgh,9:16AM,Manchester Picc,12:34PM,Edinburgh,3hr18min,TP440500,Economy,from,$57,View,Comfort,from,$101,View
08/03/2014,Manchester,Edinburgh,9:57AM,Manchester Picc,11:12AM,York,1hr15min,TP100400,TRANSFER: 17 min,11:29AM,York,1:57PM,Edinburgh,2hr28min,XC106100,Economy,from,$184,View,Comfort,from,$289,View,Premier,from,$289,View
08/03/2014,Manchester,Edinburgh,10:46AM,Manchester Picc,11:45AM,Preston,0hr59min,TP341500,TRANSFER: 8 min,11:53AM,Preston,2:19PM,Edinburgh,2hr26min,VT102100,Economy,from,$121,View,Comfort,from,$239,View,Premier,from,$239,View
08/03/2014,Manchester,Edinburgh,10:57AM,Manchester Picc,12:12PM,York,1hr15min,TP131200,TRANSFER: 17 min,12:29PM,York,2:56PM,Edinburgh,2hr27min,XC108100,Economy,from,$184,View,Comfort,from,$289,View,Premier,from,$289,View
08/03/2014,Manchester,Edinburgh,11:06AM,Manchester Oxford,12:35PM,York,1hr29min,TP121600,TRANSFER: 16 min,12:51PM,York,3:18PM,Edinburgh,2hr27min,GR624100,Economy,from,$184,View,Comfort,from,$289,View,Premier,from,$289,View
07/26/2014,Edinburgh,Belfast,Error
07/29/2014,Edinburgh,Belfast,Error
08/03/2014,Edinburgh,Belfast,Error
